time,ambient_temperature,rh,GHI,ac_voltage
2024-06-09 15:40:00,33.98,44.46,278.62,260.99
2024-06-09 15:45:00,33.72,45.58,337.54,260.47
2024-06-09 15:50:00,34.02,45.5,405.07,261.59
2024-06-09 15:55:00,33.95,45.68,425.98,261.27
2024-06-09 16:00:00,33.87,45.98,316.68,262.39
2024-06-09 16:05:00,34.02,46.14,623.75,261.28
2024-06-09 16:10:00,34.23,45.95,625.27,262.81
2024-06-09 16:15:00,34.39,45.52,297.27,262.84
2024-06-09 16:20:00,33.87,46.03,326.94,261.4
2024-06-09 16:25:00,33.51,46.45,255.04,261.34
2024-06-09 16:30:00,33.23,47.9,238.51,261.17
2024-06-09 16:35:00,32.89,48.31,254.84,260.69
2024-06-09 16:40:00,32.67,49.2,755.6,260.81
2024-06-09 16:45:00,33.07,50.0,611.52,263.76
2024-06-09 16:50:00,33.66,48.65,334.29,261.74
2024-06-09 16:55:00,33.5,48.06,513.85,262.06
2024-06-09 17:00:00,33.37,48.84,475.53,262.67
2024-06-09 17:05:00,33.59,49.04,460.21,263.43
2024-06-09 17:10:00,33.67,49.1,440.69,263.99
2024-06-09 17:15:00,34.13,48.3,420.99,263.21
2024-06-09 17:20:00,34.35,47.98,408.46,262.97
2024-06-09 17:25:00,34.32,47.75,387.85,262.5
2024-06-09 17:30:00,34.57,47.34,368.5,262.37
2024-06-09 17:35:00,34.48,46.66,354.76,262.55
2024-06-09 17:40:00,34.27,46.84,336.82,263.09
2024-06-09 17:45:00,34.16,47.04,327.4,263.11
2024-06-09 17:50:00,34.27,47.41,308.19,263.23
2024-06-09 17:55:00,34.24,47.78,287.96,262.86
2024-06-09 18:00:00,34.17,47.72,278.07,262.27
2024-06-09 18:05:00,34.06,47.62,270.67,263.0
2024-06-09 18:10:00,33.83,47.55,257.77,262.08
2024-06-09 18:15:00,33.77,48.16,237.17,261.86
2024-06-09 18:20:00,33.97,48.41,222.88,261.91
2024-06-09 18:25:00,33.9,48.17,207.46,261.7
2024-06-09 18:30:00,34.21,48.68,191.4,262.28
2024-06-09 18:35:00,34.42,48.17,178.65,262.17
2024-06-09 18:40:00,34.35,47.82,166.7,261.7
2024-06-09 18:45:00,34.28,46.98,153.35,261.35
2024-06-09 18:50:00,34.11,46.48,139.55,261.99
2024-06-09 18:55:00,34.1,46.64,126.56,261.52
2024-06-09 19:00:00,34.19,46.7,115.02,261.4
2024-06-09 19:05:00,33.74,46.35,107.28,261.51
2024-06-09 19:10:00,33.41,46.9,93.92,261.44
2024-06-09 19:15:00,33.31,47.1,83.31,262.07
2024-06-09 19:20:00,33.6,47.2,53.56,261.91
2024-06-09 19:25:00,33.99,47.06,34.74,261.01
2024-06-09 19:30:00,34.86,47.12,33.95,261.12
2024-06-09 19:35:00,35.14,46.27,49.05,261.09
2024-06-09 19:40:00,35.24,46.06,36.48,261.0
2024-06-09 19:45:00,35.34,46.09,27.0,261.41
2024-06-09 19:50:00,34.81,46.0,23.33,261.39
2024-06-09 19:55:00,34.73,46.93,19.97,261.6
2024-06-09 20:00:00,34.59,47.3,17.97,262.02
2024-06-09 20:05:00,33.41,48.08,14.67,261.68
2024-06-09 20:10:00,32.5,49.94,10.87,261.77
2024-06-09 20:15:00,31.65,52.63,7.33,261.54
2024-06-09 20:20:00,30.8,54.73,4.7,260.83
2024-06-09 20:25:00,30.14,57.16,2.97,261.19
2024-06-09 20:30:00,29.53,58.8,1.6,261.48
2024-06-09 20:35:00,29.08,60.87,0.9,261.27
2024-06-10 06:25:00,21.39,96.17,1.16,218.07
2024-06-10 06:30:00,21.3,96.27,2.0,259.69
2024-06-10 06:35:00,21.23,96.35,3.53,259.81
2024-06-10 06:40:00,21.11,96.36,8.25,259.07
2024-06-10 06:45:00,20.91,95.63,13.66,259.4
2024-06-10 06:50:00,20.74,95.0,17.38,259.14
2024-06-10 06:55:00,20.7,95.32,22.43,259.0
2024-06-10 07:00:00,20.68,95.52,26.38,258.61
2024-06-10 07:05:00,20.63,95.45,29.13,258.38
2024-06-10 07:10:00,20.66,95.36,27.35,258.69
2024-06-10 07:15:00,20.7,95.75,27.55,258.63
2024-06-10 07:20:00,20.71,95.9,23.59,258.58
2024-06-10 07:25:00,20.7,95.71,18.87,258.29
2024-06-10 07:30:00,20.72,95.2,18.35,259.26
2024-06-10 07:35:00,20.79,95.6,23.59,259.47
2024-06-10 07:40:00,20.8,95.88,43.35,259.32
2024-06-10 07:45:00,20.86,95.87,103.28,259.74
2024-06-10 07:50:00,20.96,95.22,102.45,260.17
2024-06-10 07:55:00,21.19,94.71,116.72,260.34
2024-06-10 08:00:00,21.44,93.07,77.9,260.02
2024-06-10 08:05:00,21.63,91.18,83.57,259.95
2024-06-10 08:10:00,21.63,89.05,83.32,259.94
2024-06-10 08:15:00,21.48,90.46,79.21,260.07
2024-06-10 08:20:00,21.6,92.04,46.8,259.31
2024-06-10 08:25:00,21.56,90.79,55.42,259.17
2024-06-10 08:30:00,21.49,91.11,51.68,259.71
2024-06-10 08:35:00,21.64,92.7,86.42,259.34
2024-06-10 08:40:00,21.73,92.07,83.94,259.21
2024-06-10 08:45:00,21.88,90.2,97.78,259.55
2024-06-10 08:50:00,22.0,89.9,65.55,259.65
2024-06-10 08:55:00,21.98,89.67,103.88,259.13
2024-06-10 09:00:00,22.03,91.0,194.16,260.51
2024-06-10 09:05:00,22.3,91.55,199.07,260.77
2024-06-10 09:10:00,22.28,88.34,296.78,260.83
2024-06-10 09:15:00,22.44,86.38,283.63,260.41
2024-06-10 09:20:00,23.06,85.97,332.35,259.93
2024-06-10 09:25:00,23.37,81.99,333.12,260.57
2024-06-10 09:30:00,23.64,82.3,254.53,260.16
2024-06-10 09:35:00,23.99,80.02,292.18,261.1
2024-06-10 09:40:00,24.23,78.49,245.16,261.3
2024-06-10 09:45:00,24.19,77.72,299.28,260.42
2024-06-10 09:50:00,24.2,77.86,258.52,261.21
2024-06-10 09:55:00,24.47,75.41,353.74,261.62
2024-06-10 10:00:00,24.13,74.27,426.17,261.16
2024-06-10 10:05:00,24.23,74.43,209.74,261.3
2024-06-10 10:10:00,23.8,74.22,165.34,260.81
2024-06-10 10:15:00,23.58,76.47,168.47,260.36
2024-06-10 10:20:00,23.55,76.57,155.88,260.33
2024-06-10 10:25:00,23.55,77.09,108.02,259.98
2024-06-10 10:30:00,23.09,77.76,150.86,260.6
2024-06-10 10:35:00,22.7,79.21,94.96,260.56
2024-06-10 10:40:00,22.54,80.89,157.77,259.6
2024-06-10 10:45:00,22.46,81.79,310.0,260.56
2024-06-10 10:50:00,22.92,82.22,521.56,261.88
2024-06-10 10:55:00,23.61,78.9,559.71,262.76
2024-06-10 11:00:00,24.2,74.76,378.81,262.97
2024-06-10 11:05:00,24.56,72.08,602.17,261.58
2024-06-10 11:10:00,25.08,71.87,751.06,263.01
2024-06-10 11:15:00,26.22,69.0,733.23,262.92
2024-06-10 11:20:00,27.75,66.27,419.96,263.5
2024-06-10 11:25:00,28.87,61.18,232.15,261.54
2024-06-10 11:30:00,29.48,59.83,351.36,261.08
2024-06-10 11:35:00,29.34,57.46,639.95,262.11
2024-06-10 11:40:00,29.5,58.94,486.05,261.66
2024-06-10 11:45:00,29.71,56.84,389.32,262.26
2024-06-10 11:50:00,29.76,55.38,401.32,261.3
2024-06-10 11:55:00,28.79,56.42,352.5,261.16
2024-06-10 12:00:00,27.98,60.77,368.54,260.88
2024-06-10 12:05:00,27.32,62.81,543.6,261.19
2024-06-10 12:10:00,27.87,65.0,599.35,263.34
2024-06-10 12:15:00,28.37,61.7,643.76,263.02
2024-06-10 12:20:00,29.2,61.3,649.05,262.9
2024-06-10 12:25:00,30.2,58.32,474.74,262.87
2024-06-10 12:30:00,30.89,57.15,431.42,262.61
2024-06-10 12:35:00,30.51,55.87,236.67,261.37
2024-06-10 12:40:00,28.67,57.2,319.03,260.66
2024-06-10 12:45:00,27.4,59.72,322.95,261.1
2024-06-10 12:50:00,26.42,63.48,251.0,260.26
2024-06-10 12:55:00,26.32,66.23,242.84,261.02
2024-06-10 13:00:00,26.01,66.66,291.7,260.82
2024-06-10 13:05:00,25.71,68.13,230.78,260.79
2024-06-10 13:10:00,25.61,69.09,193.71,260.38
2024-06-10 13:15:00,25.3,69.12,303.46,259.98
2024-06-10 13:20:00,25.63,69.4,289.8,261.4
2024-06-10 13:25:00,26.0,68.72,535.5,260.88
2024-06-10 13:30:00,26.44,68.46,370.18,261.72
2024-06-10 13:35:00,26.02,66.29,477.6,261.37
2024-06-10 13:40:00,26.17,67.22,218.93,261.28
2024-06-10 13:45:00,25.78,67.72,243.18,260.16
2024-06-10 13:50:00,25.46,69.57,500.45,261.04
2024-06-10 13:55:00,25.71,69.97,363.44,261.25
2024-06-10 14:00:00,25.91,67.44,302.94,260.43
2024-06-10 14:05:00,25.84,64.76,362.65,260.6
2024-06-10 14:10:00,25.63,61.55,312.79,260.61
2024-06-10 14:15:00,25.77,59.83,397.72,260.61
2024-06-10 14:20:00,26.26,58.63,370.56,260.83
2024-06-10 14:25:00,26.94,57.01,545.25,261.77
2024-06-10 14:30:00,27.55,55.9,376.1,261.89
2024-06-10 14:35:00,28.24,53.39,628.48,261.11
2024-06-10 14:40:00,29.09,52.82,810.79,263.39
2024-06-10 14:45:00,30.76,53.29,531.83,263.5
2024-06-10 14:50:00,32.12,51.44,376.31,261.27
2024-06-10 14:55:00,31.25,44.41,344.83,261.08
2024-06-10 15:00:00,30.27,45.43,296.11,260.34
2024-06-10 15:05:00,29.29,45.38,301.11,260.26
2024-06-10 15:10:00,28.86,49.05,413.0,261.11
2024-06-10 15:15:00,28.42,50.81,426.34,262.64
2024-06-10 15:20:00,28.06,52.15,875.13,262.02
2024-06-10 15:25:00,28.61,51.63,695.8,262.41
2024-06-10 15:30:00,29.36,50.3,829.33,264.51
2024-06-10 15:35:00,30.52,49.83,795.44,263.93
2024-06-10 15:40:00,31.83,47.53,753.07,263.52
2024-06-10 15:45:00,32.85,46.4,735.85,262.88
2024-06-10 15:50:00,32.69,42.74,592.63,262.57
2024-06-10 15:55:00,31.47,43.41,602.55,262.17
2024-06-10 16:00:00,30.19,44.58,727.07,261.88
2024-06-10 16:05:00,30.99,45.31,605.54,262.18
2024-06-10 16:10:00,30.95,43.76,677.07,262.1
2024-06-10 16:15:00,31.11,45.11,635.36,262.5
2024-06-10 16:20:00,30.84,45.48,614.3,262.28
2024-06-10 16:25:00,31.7,43.49,161.63,262.01
2024-06-10 16:30:00,31.64,42.72,559.11,262.32
2024-06-10 16:35:00,31.12,43.88,565.67,262.02
2024-06-10 16:40:00,31.59,44.17,545.62,262.94
2024-06-10 16:45:00,31.45,43.81,539.02,262.74
2024-06-10 16:50:00,31.5,43.92,526.11,262.26
2024-06-10 16:55:00,31.54,43.94,503.27,262.52
2024-06-10 17:00:00,31.58,44.68,497.46,262.41
2024-06-10 17:05:00,32.3,43.05,501.4,262.46
2024-06-10 17:10:00,32.46,43.11,481.77,262.65
2024-06-10 17:15:00,33.12,43.57,451.76,262.43
2024-06-10 17:20:00,33.79,42.29,427.7,262.55
2024-06-10 17:25:00,33.92,40.54,411.53,262.93
2024-06-10 17:30:00,34.44,42.82,395.13,262.33
2024-06-10 17:35:00,34.68,40.58,377.44,262.0
2024-06-10 17:40:00,34.82,40.32,356.34,262.51
2024-06-10 17:45:00,34.55,39.95,351.23,261.71
2024-06-10 17:50:00,34.1,38.85,328.88,261.54
2024-06-10 17:55:00,33.0,40.49,318.09,261.42
2024-06-10 18:00:00,31.45,41.74,289.22,261.36
2024-06-10 18:05:00,30.31,44.74,280.2,262.07
2024-06-10 18:10:00,29.74,46.07,269.85,261.86
2024-06-10 18:15:00,29.77,46.72,251.34,260.97
2024-06-10 18:20:00,29.88,46.96,119.08,260.97
2024-06-10 18:25:00,30.32,48.71,230.51,260.85
2024-06-10 18:30:00,30.78,49.28,210.27,261.08
2024-06-10 18:35:00,31.01,46.98,195.57,261.54
2024-06-10 18:40:00,31.19,49.72,176.42,260.69
2024-06-10 18:45:00,31.87,49.78,158.56,261.21
2024-06-10 18:50:00,32.35,48.94,144.93,261.4
2024-06-10 18:55:00,32.63,47.96,132.28,260.85
2024-06-10 19:00:00,33.06,47.74,118.68,260.67
2024-06-10 19:05:00,33.11,46.29,107.01,261.06
2024-06-10 19:10:00,33.02,46.79,93.24,260.44
2024-06-10 19:15:00,33.15,47.86,83.81,260.59
2024-06-10 19:20:00,33.31,48.36,57.09,260.83
2024-06-10 19:25:00,33.53,47.93,28.87,260.65
2024-06-10 19:30:00,33.92,47.41,28.44,261.3
2024-06-10 19:35:00,34.38,47.99,49.26,261.29
2024-06-10 19:40:00,34.63,49.59,39.38,261.6
2024-06-10 19:45:00,34.12,50.36,30.19,261.42
2024-06-10 19:50:00,32.54,48.92,38.21,260.94
2024-06-10 19:55:00,32.71,53.17,42.66,261.37
2024-06-10 20:00:00,32.43,52.5,43.28,262.31
2024-06-10 20:05:00,31.56,54.09,36.84,262.47
2024-06-10 20:10:00,30.4,57.97,29.07,262.28
2024-06-10 20:15:00,28.88,60.61,23.11,262.37
2024-06-10 20:20:00,28.06,62.6,15.65,261.85
2024-06-10 20:25:00,27.34,65.42,11.52,261.96
2024-06-10 20:30:00,26.8,66.46,5.96,262.11
2024-06-10 20:35:00,25.53,68.54,3.61,262.29
2024-06-10 20:40:00,24.46,70.53,1.04,262.58
2024-06-10 20:45:00,23.99,73.84,0.01,262.75
2024-06-11 06:10:00,16.94,100.0,1.88,213.47
2024-06-11 06:15:00,16.9,100.0,3.42,260.57
2024-06-11 06:20:00,16.9,100.0,5.53,260.25
2024-06-11 06:25:00,16.9,100.0,8.57,259.99
2024-06-11 06:30:00,16.95,100.0,11.63,260.61
2024-06-11 06:35:00,17.15,100.0,13.67,260.86
2024-06-11 06:40:00,17.24,100.0,16.23,260.61
2024-06-11 06:45:00,17.48,100.0,18.66,260.24
2024-06-11 06:50:00,17.6,100.0,21.13,260.36
2024-06-11 06:55:00,18.01,100.0,23.32,260.48
2024-06-11 07:00:00,18.39,100.0,25.62,260.08
2024-06-11 07:05:00,18.78,100.0,27.6,259.95
2024-06-11 07:10:00,19.12,100.0,62.61,259.41
2024-06-11 07:15:00,19.32,99.22,82.42,259.64
2024-06-11 07:20:00,19.63,95.58,90.76,260.02
2024-06-11 07:25:00,20.19,91.33,103.22,259.84
2024-06-11 07:30:00,20.98,88.0,111.28,260.37
2024-06-11 07:35:00,21.34,83.84,121.31,260.33
2024-06-11 07:40:00,22.03,82.2,132.06,260.18
2024-06-11 07:45:00,22.25,81.5,143.89,260.28
2024-06-11 07:50:00,22.2,82.02,155.21,260.37
2024-06-11 07:55:00,22.35,84.82,167.06,260.39
2024-06-11 08:00:00,22.74,85.85,178.29,259.53
2024-06-11 08:05:00,23.13,86.27,191.2,259.26
2024-06-11 08:10:00,23.7,85.11,203.52,259.6
2024-06-11 08:15:00,23.9,83.5,215.36,259.11
2024-06-11 08:20:00,24.14,82.64,231.62,259.26
2024-06-11 08:25:00,24.56,83.23,241.91,259.3
2024-06-11 08:30:00,25.17,81.72,253.14,259.34
2024-06-11 08:35:00,26.03,82.45,267.09,259.9
2024-06-11 08:40:00,26.84,79.74,279.98,259.58
2024-06-11 08:45:00,27.13,76.83,294.44,259.32
2024-06-11 08:50:00,26.56,75.24,309.24,259.64
2024-06-11 08:55:00,26.42,76.88,325.89,259.95
2024-06-11 09:00:00,26.23,76.31,340.57,260.77
2024-06-11 09:05:00,26.62,76.49,356.11,260.79
2024-06-11 09:10:00,26.8,75.35,369.94,259.91
2024-06-11 09:15:00,27.33,75.13,387.2,260.47
2024-06-11 09:20:00,27.84,73.52,400.37,261.23
2024-06-11 09:25:00,27.88,71.04,418.86,260.95
2024-06-11 09:30:00,27.99,71.11,431.55,260.91
2024-06-11 09:35:00,28.66,69.41,448.47,260.71
2024-06-11 09:40:00,28.28,65.37,463.28,261.29
2024-06-11 09:45:00,27.8,65.66,478.64,261.62
2024-06-11 09:50:00,28.06,67.12,493.31,261.66
2024-06-11 09:55:00,28.3,66.35,509.43,261.59
2024-06-11 10:00:00,28.13,65.18,523.22,261.25
2024-06-11 10:05:00,27.85,65.63,539.46,261.32
2024-06-11 10:10:00,27.91,64.93,555.5,261.26
2024-06-11 10:15:00,28.0,64.72,566.9,261.32
2024-06-11 10:20:00,27.87,65.03,584.05,260.99
2024-06-11 10:25:00,28.06,64.93,601.37,261.23
2024-06-11 10:30:00,28.35,64.2,635.55,261.77
2024-06-11 10:35:00,28.62,62.83,522.1,261.24
2024-06-11 10:40:00,28.73,62.69,676.07,263.34
2024-06-11 10:45:00,29.37,61.14,663.2,263.0
2024-06-11 10:50:00,30.7,59.4,658.78,263.88
2024-06-11 10:55:00,31.64,57.09,728.59,263.7
2024-06-11 11:00:00,31.78,55.94,430.52,264.3
2024-06-11 11:05:00,31.05,54.84,395.86,261.78
2024-06-11 11:10:00,30.32,56.97,750.82,263.47
2024-06-11 11:15:00,30.85,56.1,732.05,263.67
2024-06-11 11:20:00,31.87,55.52,726.1,263.03
2024-06-11 11:25:00,31.77,52.38,760.58,264.11
2024-06-11 11:30:00,31.93,51.66,767.68,263.93
2024-06-11 11:35:00,31.26,51.13,766.38,263.7
2024-06-11 11:40:00,31.88,51.71,780.47,263.83
2024-06-11 11:45:00,33.01,49.84,786.66,264.15
2024-06-11 11:50:00,33.65,45.85,788.6,263.99
2024-06-11 11:55:00,34.18,45.49,794.85,264.18
2024-06-11 12:00:00,34.73,44.71,795.87,263.88
2024-06-11 12:05:00,35.22,42.2,806.05,263.81
2024-06-11 12:10:00,35.55,42.35,814.08,264.18
2024-06-11 12:15:00,36.17,41.47,820.69,263.8
2024-06-11 12:20:00,34.33,40.3,840.24,264.95
2024-06-11 12:25:00,34.85,42.71,852.84,266.08
2024-06-11 12:30:00,34.67,41.81,134.57,264.68
2024-06-11 12:35:00,34.63,42.72,581.71,263.7
2024-06-11 12:40:00,35.1,42.62,885.42,266.54
2024-06-11 12:45:00,35.23,40.27,889.1,265.85
2024-06-11 12:50:00,35.71,39.64,900.87,266.21
2024-06-11 12:55:00,36.65,39.69,894.22,265.64
2024-06-11 13:00:00,37.36,38.05,898.98,265.44
2024-06-11 13:05:00,37.64,37.34,877.15,265.39
2024-06-11 13:10:00,38.34,36.26,870.83,265.0
2024-06-11 13:15:00,37.8,36.88,877.8,265.51
2024-06-11 13:20:00,38.96,37.44,893.57,265.44
2024-06-11 13:25:00,39.91,36.94,901.96,264.76
2024-06-11 13:30:00,40.08,35.83,902.18,264.87
2024-06-11 13:35:00,38.72,34.09,901.24,265.42
2024-06-11 13:40:00,37.39,36.16,931.65,264.89
2024-06-11 13:45:00,35.76,36.4,897.39,264.91
2024-06-11 13:50:00,36.07,40.17,880.73,264.59
2024-06-11 13:55:00,36.75,40.85,141.32,261.08
2024-06-11 14:00:00,36.42,39.44,898.9,261.96
2024-06-11 14:05:00,36.34,39.35,850.46,265.06
2024-06-11 14:10:00,36.11,38.29,879.46,264.59
2024-06-11 14:15:00,36.68,38.14,916.06,264.82
2024-06-11 14:20:00,37.26,37.54,879.91,264.71
2024-06-11 14:25:00,37.41,35.69,863.66,264.89
2024-06-11 14:30:00,37.76,36.96,882.34,264.69
2024-06-11 14:35:00,37.15,36.84,849.28,264.92
2024-06-11 14:40:00,37.61,37.36,857.82,264.45
2024-06-11 14:45:00,37.75,36.34,846.8,264.34
2024-06-11 14:50:00,39.1,35.52,855.21,264.15
2024-06-11 14:55:00,39.73,33.96,834.92,263.66
2024-06-11 15:00:00,38.87,33.41,824.66,263.98
2024-06-11 15:05:00,39.72,35.83,798.52,263.21
2024-06-11 15:10:00,40.09,35.07,212.8,262.23
2024-06-11 15:15:00,40.07,34.19,783.51,263.21
2024-06-11 15:20:00,39.76,33.48,766.76,263.37
2024-06-11 15:25:00,39.37,34.18,758.01,263.65
2024-06-11 15:30:00,38.52,32.75,742.7,262.76
2024-06-11 15:35:00,38.79,36.19,718.15,262.83
2024-06-11 15:40:00,39.49,33.84,718.3,262.91
2024-06-11 15:45:00,38.95,32.77,716.81,262.93
2024-06-11 15:50:00,38.46,34.46,722.15,263.63
2024-06-11 15:55:00,37.33,34.87,738.6,263.63
2024-06-11 16:00:00,36.28,36.09,707.15,263.09
2024-06-11 16:05:00,35.91,36.85,140.89,261.55
2024-06-11 16:10:00,35.32,37.81,321.72,259.48
2024-06-11 16:15:00,35.38,38.82,567.12,260.27
2024-06-11 16:20:00,35.25,38.75,642.06,263.45
2024-06-11 16:25:00,34.78,37.6,636.54,263.79
2024-06-11 16:30:00,35.48,38.76,611.84,263.67
2024-06-11 16:35:00,36.83,38.91,591.7,264.18
2024-06-11 16:40:00,37.62,36.23,577.91,264.36
2024-06-11 16:45:00,38.32,37.15,562.22,264.36
2024-06-11 16:50:00,38.77,34.35,551.4,264.29
2024-06-11 16:55:00,38.44,35.08,92.09,261.93
2024-06-11 17:00:00,38.26,35.34,86.52,260.87
2024-06-11 17:05:00,36.93,35.71,70.63,260.75
2024-06-11 17:10:00,36.11,36.59,86.34,261.23
2024-06-11 17:15:00,35.12,37.46,85.97,261.43
2024-06-11 17:20:00,33.96,40.94,87.29,260.98
2024-06-11 17:25:00,32.75,44.91,89.78,261.33
2024-06-11 17:30:00,32.03,47.44,431.6,263.1
2024-06-11 17:35:00,32.82,49.3,402.48,264.54
2024-06-11 17:40:00,33.9,46.02,379.11,264.21
2024-06-11 17:45:00,35.18,43.34,93.27,263.29
2024-06-11 17:50:00,35.64,39.34,354.81,262.48
2024-06-11 17:55:00,36.15,39.52,317.38,262.29
2024-06-11 18:00:00,36.33,38.03,338.91,263.11
2024-06-11 18:05:00,36.49,39.32,318.32,263.47
2024-06-11 18:10:00,36.65,40.13,287.39,263.56
2024-06-11 18:15:00,36.57,39.73,265.67,263.83
2024-06-11 18:20:00,36.39,39.07,254.23,264.24
2024-06-11 18:25:00,36.0,39.01,252.58,264.26
2024-06-11 18:30:00,35.7,39.0,243.49,263.92
2024-06-11 18:35:00,35.51,39.12,238.06,263.52
2024-06-11 18:40:00,35.94,40.29,87.54,263.17
2024-06-11 18:45:00,35.23,38.81,100.03,262.87
2024-06-11 18:50:00,34.47,40.62,95.72,262.6
2024-06-11 18:55:00,33.96,42.76,102.84,262.5
2024-06-11 19:00:00,33.31,43.86,87.16,262.61
2024-06-11 19:05:00,32.64,44.46,73.91,263.24
2024-06-11 19:10:00,32.38,47.02,87.87,263.51
2024-06-11 19:15:00,32.38,51.27,112.44,263.23
2024-06-11 19:20:00,32.58,52.48,57.46,262.9
2024-06-11 19:25:00,32.16,54.34,47.76,262.64
2024-06-11 19:30:00,31.11,54.67,41.51,263.39
2024-06-11 19:35:00,30.34,54.92,36.07,262.9
2024-06-11 19:40:00,29.3,56.31,33.92,262.93
2024-06-11 19:45:00,28.85,58.66,28.1,262.95
2024-06-11 19:50:00,28.32,61.26,32.05,263.26
2024-06-11 19:55:00,28.2,63.32,32.3,263.33
2024-06-11 20:00:00,28.69,63.38,24.79,263.65
2024-06-11 20:05:00,28.63,63.63,19.89,262.42
2024-06-11 20:10:00,28.33,64.42,14.91,262.61
2024-06-11 20:15:00,27.95,66.12,10.96,262.65
2024-06-11 20:20:00,27.41,67.43,10.68,262.12
2024-06-11 20:25:00,26.7,67.54,6.62,262.15
2024-06-11 20:30:00,26.4,68.18,3.93,262.82
2024-06-11 20:35:00,26.3,70.99,1.94,262.67
2024-06-11 20:40:00,26.09,72.81,1.21,262.74
2024-06-11 20:45:00,25.87,74.61,0.92,262.95
2024-06-12 06:05:00,17.42,100.0,1.87,186.14
2024-06-12 06:10:00,17.41,100.0,3.08,258.09
2024-06-12 06:15:00,17.41,100.0,3.81,258.17
2024-06-12 06:20:00,17.41,100.0,7.22,258.6
2024-06-12 06:25:00,17.4,100.0,12.65,259.27
2024-06-12 06:30:00,17.44,100.0,16.97,259.15
2024-06-12 06:35:00,17.74,100.0,22.34,259.41
2024-06-12 06:40:00,18.2,100.0,26.42,259.59
2024-06-12 06:45:00,18.61,100.0,29.1,259.43
2024-06-12 06:50:00,18.92,100.0,32.46,258.72
2024-06-12 06:55:00,18.93,100.0,37.48,258.9
2024-06-12 07:00:00,19.16,100.0,40.34,258.51
2024-06-12 07:05:00,19.64,100.0,44.15,258.38
2024-06-12 07:10:00,19.95,98.71,75.0,258.05
2024-06-12 07:15:00,20.62,94.46,88.54,257.93
2024-06-12 07:20:00,21.19,90.8,98.85,259.78
2024-06-12 07:25:00,22.17,85.04,113.97,260.55
2024-06-12 07:30:00,23.19,78.62,119.38,260.38
2024-06-12 07:35:00,23.81,74.14,125.81,259.85
2024-06-12 07:40:00,24.22,71.8,97.31,260.2
2024-06-12 07:45:00,24.29,73.46,96.21,259.83
2024-06-12 07:50:00,24.43,76.01,117.82,259.79
2024-06-12 07:55:00,24.46,76.87,160.42,259.79
2024-06-12 08:00:00,24.69,79.75,146.12,259.88
2024-06-12 08:05:00,25.04,79.58,168.27,260.43
2024-06-12 08:10:00,25.29,79.06,187.26,260.35
2024-06-12 08:15:00,25.7,78.26,197.56,260.45
2024-06-12 08:20:00,26.14,76.29,187.44,259.73
2024-06-12 08:25:00,26.44,77.41,211.53,259.62
2024-06-12 08:30:00,26.83,76.91,227.66,259.98
2024-06-12 08:35:00,27.14,76.17,182.18,259.22
2024-06-12 08:40:00,26.97,74.23,203.84,259.17
2024-06-12 08:45:00,26.73,75.09,287.53,259.27
2024-06-12 08:50:00,26.94,77.29,308.89,259.96
2024-06-12 08:55:00,27.3,76.06,330.23,260.48
2024-06-12 09:00:00,27.73,75.14,333.29,260.56
2024-06-12 09:05:00,27.75,72.26,349.8,259.99
2024-06-12 09:10:00,27.97,71.81,349.54,259.72
2024-06-12 09:15:00,28.34,70.37,384.54,260.22
2024-06-12 09:20:00,28.81,68.87,402.98,260.32
2024-06-12 09:25:00,29.1,67.13,419.18,260.58
2024-06-12 09:30:00,29.56,66.37,433.17,260.36
2024-06-12 09:35:00,29.49,65.31,446.46,260.45
2024-06-12 09:40:00,29.88,64.92,460.62,260.65
2024-06-12 09:45:00,30.21,63.25,476.66,260.64
2024-06-12 09:50:00,30.97,62.06,490.8,261.03
2024-06-12 09:55:00,31.4,59.69,505.81,260.64
2024-06-12 10:00:00,31.94,57.57,512.51,261.61
2024-06-12 10:05:00,32.44,57.48,529.01,261.89
2024-06-12 10:10:00,32.96,55.15,536.42,262.17
2024-06-12 10:15:00,31.94,52.87,556.66,262.61
2024-06-12 10:20:00,31.58,56.8,571.77,262.82
2024-06-12 10:25:00,32.36,56.24,587.64,262.06
2024-06-12 10:30:00,32.58,54.26,598.39,261.88
2024-06-12 10:35:00,32.22,53.89,611.13,262.07
2024-06-12 10:40:00,32.58,54.36,627.24,261.58
2024-06-12 10:45:00,31.72,53.26,639.55,261.66
2024-06-12 10:50:00,32.18,54.7,650.74,261.89
2024-06-12 10:55:00,33.07,53.48,660.52,261.57
2024-06-12 11:00:00,33.2,51.4,665.32,261.98
2024-06-12 11:05:00,33.52,51.72,682.19,262.11
2024-06-12 11:10:00,34.34,51.34,694.07,262.07
2024-06-12 11:15:00,34.51,48.89,707.61,262.21
2024-06-12 11:20:00,33.54,48.66,707.15,262.35
2024-06-12 11:25:00,34.14,51.34,724.34,262.27
2024-06-12 11:30:00,34.55,49.68,731.42,262.79
2024-06-12 11:35:00,34.42,48.48,743.15,265.62
2024-06-12 11:40:00,34.07,47.16,747.88,266.14
2024-06-12 11:45:00,34.33,48.02,761.89,266.36
2024-06-12 11:50:00,34.35,46.48,773.52,266.49
2024-06-12 11:55:00,33.83,48.54,771.55,266.27
2024-06-12 12:00:00,35.05,48.39,773.3,265.85
